fips5,year,pqi_id,pqi_name,outcome_rate,pqi_count,pqi_population
06081,2012,3,Diabetes Long-term Complications,52.0,304.0,563760.0
06081,2013,3,Diabetes Long-term Complications,54.0,321.0,572187.0
06081,2014,3,Diabetes Long-term Complications,60.7,358.0,567038.0
06081,2015,3,Diabetes Long-term Complications,66.3,308.0,438734.0
06081,2016,3,Diabetes Long-term Complications,67.3,241.0,606370.0
06081,2017,3,Diabetes Long-term Complications,69.6,251.0,609125.0
06081,2018,3,Diabetes Long-term Complications,76.3,277.0,611107.0
06081,2019,3,Diabetes Long-term Complications,82.6,301.0,610464.0
06081,2020,3,Diabetes Long-term Complications,68.8,252.0,610380.0
06081,2021,3,Diabetes Long-term Complications,73.2,266.0,594122.0
06081,2022,3,Diabetes Long-term Complications,86.9,316.0,588683.0
06081,2023,3,Diabetes Long-term Complications,98.1,405.0,587135.0
06081,2024,3,Diabetes Long-term Complications,87.1,368.0,602707.0
06083,2005,3,Diabetes Long-term Complications,81.4,228.0,306606.0
06083,2006,3,Diabetes Long-term Complications,65.0,183.0,307420.0
06083,2007,3,Diabetes Long-term Complications,58.1,166.0,310281.0
06083,2008,3,Diabetes Long-term Complications,61.7,179.0,314006.0
06083,2009,3,Diabetes Long-term Complications,57.7,170.0,317734.0
06083,2010,3,Diabetes Long-term Complications,52.8,158.0,321346.0
06083,2011,3,Diabetes Long-term Complications,56.8,171.0,323344.0
06083,2012,3,Diabetes Long-term Complications,50.8,155.0,314909.0
06083,2013,3,Diabetes Long-term Complications,58.4,181.0,319459.0
06083,2014,3,Diabetes Long-term Complications,55.0,171.0,324453.0
06083,2015,3,Diabetes Long-term Complications,57.6,138.0,241070.0
06083,2016,3,Diabetes Long-term Complications,54.6,139.0,344335.0
06083,2017,3,Diabetes Long-term Complications,61.5,158.0,345601.0
06083,2018,3,Diabetes Long-term Complications,65.7,170.0,346132.0
06083,2019,3,Diabetes Long-term Complications,79.1,206.0,346808.0
06083,2020,3,Diabetes Long-term Complications,77.4,204.0,349310.0
06083,2021,3,Diabetes Long-term Complications,93.3,246.0,339478.0
06083,2022,3,Diabetes Long-term Complications,84.6,224.0,346432.0
06083,2023,3,Diabetes Long-term Complications,56.8,222.0,343138.0
06083,2024,3,Diabetes Long-term Complications,77.1,269.0,345929.0
06085,2005,3,Diabetes Long-term Complications,94.7,1069.0,1267009.0
06085,2006,3,Diabetes Long-term Complications,97.7,1122.0,1280352.0
06085,2007,3,Diabetes Long-term Complications,88.1,1033.0,1297418.0
06085,2008,3,Diabetes Long-term Complications,81.5,979.0,1319407.0
06085,2009,3,Diabetes Long-term Complications,89.2,1097.0,1339490.0
06085,2010,3,Diabetes Long-term Complications,81.5,1027.0,1357407.0
06085,2011,3,Diabetes Long-term Complications,75.7,976.0,1377352.0
06085,2012,3,Diabetes Long-term Complications,69.7,918.0,1358776.0
06085,2013,3,Diabetes Long-term Complications,70.8,957.0,1383328.0
06085,2014,3,Diabetes Long-term Complications,69.3,934.0,1385342.0
06085,2015,3,Diabetes Long-term Complications,71.7,763.0,1063381.0
06085,2016,3,Diabetes Long-term Complications,96.7,798.0,1493296.0
06085,2017,3,Diabetes Long-term Complications,110.8,924.0,1501944.0
06085,2018,3,Diabetes Long-term Complications,91.2,768.0,1508214.0
06085,2019,3,Diabetes Long-term Complications,108.2,916.0,1507624.0
06085,2020,3,Diabetes Long-term Complications,96.6,828.0,1520713.0
06085,2021,3,Diabetes Long-term Complications,93.4,799.0,1493505.0
06085,2022,3,Diabetes Long-term Complications,106.7,914.0,1490785.0
06085,2023,3,Diabetes Long-term Complications,107.5,1048.0,1503217.0
06085,2024,3,Diabetes Long-term Complications,108.9,1112.0,1552491.0
06087,2005,3,Diabetes Long-term Complications,67.6,118.0,193146.0
06087,2006,3,Diabetes Long-term Complications,75.9,134.0,193902.0
06087,2007,3,Diabetes Long-term Complications,76.1,137.0,195548.0
06087,2008,3,Diabetes Long-term Complications,82.5,152.0,198374.0
06087,2009,3,Diabetes Long-term Complications,69.5,131.0,201450.0
06087,2010,3,Diabetes Long-term Complications,69.5,134.0,204227.0
06087,2011,3,Diabetes Long-term Complications,79.0,154.0,205429.0
06087,2012,3,Diabetes Long-term Complications,74.0,146.0,200670.0
06087,2013,3,Diabetes Long-term Complications,55.2,111.0,203323.0
06087,2014,3,Diabetes Long-term Complications,65.9,133.0,204815.0
06087,2015,3,Diabetes Long-term Complications,75.6,118.0,153534.0
06087,2016,3,Diabetes Long-term Complications,60.7,116.0,220533.0
06087,2017,3,Diabetes Long-term Complications,77.6,150.0,221467.0
06087,2018,3,Diabetes Long-term Complications,59.1,115.0,221191.0
06087,2019,3,Diabetes Long-term Complications,70.4,138.0,221177.0
06087,2020,3,Diabetes Long-term Complications,57.7,114.0,219748.0
06087,2021,3,Diabetes Long-term Complications,77.0,152.0,211376.0
06087,2022,3,Diabetes Long-term Complications,76.9,152.0,216642.0
06087,2023,3,Diabetes Long-term Complications,86.1,160.0,214446.0
06087,2024,3,Diabetes Long-term Complications,99.3,228.0,216210.0
06089,2005,3,Diabetes Long-term Complications,97.3,138.0,133597.0
06089,2006,3,Diabetes Long-term Complications,107.1,154.0,134702.0
06089,2007,3,Diabetes Long-term Complications,107.4,156.0,135409.0
06089,2008,3,Diabetes Long-term Complications,103.1,152.0,136355.0
06089,2009,3,Diabetes Long-term Complications,79.1,118.0,137066.0
06089,2010,3,Diabetes Long-term Complications,81.6,123.0,137755.0
06089,2011,3,Diabetes Long-term Complications,98.9,151.0,138865.0
06089,2012,3,Diabetes Long-term Complications,95.0,147.0,137373.0
06089,2013,3,Diabetes Long-term Complications,83.7,131.0,138135.0
06089,2014,3,Diabetes Long-term Complications,88.9,142.0,142262.0
06089,2015,3,Diabetes Long-term Complications,84.9,102.0,104057.0
06089,2016,3,Diabetes Long-term Complications,45.6,81.0,139962.0
06089,2017,3,Diabetes Long-term Complications,55.9,100.0,140641.0
06089,2018,3,Diabetes Long-term Complications,67.4,121.0,141047.0
06089,2019,3,Diabetes Long-term Complications,71.8,129.0,140906.0
06089,2020,3,Diabetes Long-term Complications,56.0,102.0,142704.0
06089,2021,3,Diabetes Long-term Complications,67.3,122.0,142767.0
06089,2022,3,Diabetes Long-term Complications,76.4,138.0,142098.0
06089,2023,3,Diabetes Long-term Complications,80.5,135.0,141552.0
06089,2024,3,Diabetes Long-term Complications,116.2,197.0,142665.0
06091,2005,3,Diabetes Long-term Complications,0.0,0.0,2724.0
06091,2006,3,Diabetes Long-term Complications,29.9,1.0,2774.0
06091,2007,3,Diabetes Long-term Complications,0.0,0.0,2756.0
06091,2008,3,Diabetes Long-term Complications,29.5,1.0,2742.0
06091,2009,3,Diabetes Long-term Complications,59.2,2.0,2687.0
06091,2010,3,Diabetes Long-term Complications,29.5,1.0,2692.0
06091,2011,3,Diabetes Long-term Complications,119.3,4.0,2613.0
06091,2012,3,Diabetes Long-term Complications,140.4,5.0,4609.0
06091,2013,3,Diabetes Long-term Complications,27.9,1.0,4566.0
06091,2014,3,Diabetes Long-term Complications,84.7,3.0,3692.0
06091,2015,3,Diabetes Long-term Complications,35.9,1.0,4137.0
06091,2016,3,Diabetes Long-term Complications,65.6,2.0,2485.0
06091,2017,3,Diabetes Long-term Complications,97.5,3.0,2518.0
06091,2018,3,Diabetes Long-term Complications,33.1,1.0,2471.0
06091,2019,3,Diabetes Long-term Complications,132.9,4.0,2459.0
06091,2020,3,Diabetes Long-term Complications,91.5,3.0,2681.0
06091,2021,3,Diabetes Long-term Complications,0.0,0.0,2736.0
06091,2022,3,Diabetes Long-term Complications,30.2,1.0,2684.0
06091,2023,3,Diabetes Long-term Complications,56.2,2.0,2670.0
06091,2024,3,Diabetes Long-term Complications,30.8,1.0,2642.0
06093,2005,3,Diabetes Long-term Complications,63.6,26.0,35143.0
06093,2006,3,Diabetes Long-term Complications,68.1,28.0,35080.0
06093,2007,3,Diabetes Long-term Complications,79.4,33.0,35195.0
06093,2008,3,Diabetes Long-term Complications,45.1,19.0,35541.0
06093,2009,3,Diabetes Long-term Complications,47.3,20.0,35511.0
06093,2010,3,Diabetes Long-term Complications,46.9,20.0,35719.0
06093,2011,3,Diabetes Long-term Complications,58.6,25.0,35459.0
06093,2012,3,Diabetes Long-term Complications,46.8,20.0,36324.0
06093,2013,3,Diabetes Long-term Complications,65.5,28.0,36015.0
06093,2014,3,Diabetes Long-term Complications,59.4,26.0,36411.0
06093,2015,3,Diabetes Long-term Complications,31.1,10.0,27121.0
06093,2016,3,Diabetes Long-term Complications,22.7,11.0,34523.0
06093,2017,3,Diabetes Long-term Complications,55.6,27.0,34738.0
06093,2018,3,Diabetes Long-term Complications,40.9,20.0,34764.0
06093,2019,3,Diabetes Long-term Complications,26.4,13.0,34876.0
06093,2020,3,Diabetes Long-term Complications,28.1,14.0,35063.0
06093,2021,3,Diabetes Long-term Complications,50.2,25.0,35175.0
06093,2022,3,Diabetes Long-term Complications,34.3,17.0,34974.0
06093,2023,3,Diabetes Long-term Complications,43.6,23.0,34437.0
06093,2024,3,Diabetes Long-term Complications,50.9,25.0,34284.0
06095,2005,3,Diabetes Long-term Complications,117.1,323.0,301678.0
06095,2006,3,Diabetes Long-term Complications,106.9,299.0,303214.0
06095,2007,3,Diabetes Long-term Complications,117.7,334.0,304287.0
06095,2008,3,Diabetes Long-term Complications,101.5,293.0,306167.0
06095,2009,3,Diabetes Long-term Complications,100.9,297.0,308635.0
06095,2010,3,Diabetes Long-term Complications,110.2,332.0,313165.0
06095,2011,3,Diabetes Long-term Complications,111.3,341.0,316734.0
06095,2012,3,Diabetes Long-term Complications,115.6,361.0,312400.0
06095,2013,3,Diabetes Long-term Complications,98.7,315.0,317212.0
06095,2014,3,Diabetes Long-term Complications,86.5,278.0,320144.0
06095,2015,3,Diabetes Long-term Complications,83.2,208.0,242676.0
06095,2016,3,Diabetes Long-term Complications,86.5,224.0,339769.0
06095,2017,3,Diabetes Long-term Complications,95.4,252.0,344415.0
06095,2018,3,Diabetes Long-term Complications,104.6,280.0,347091.0
06095,2019,3,Diabetes Long-term Complications,99.1,268.0,348999.0
06095,2020,3,Diabetes Long-term Complications,98.9,272.0,353295.0
06095,2021,3,Diabetes Long-term Complications,108.3,298.0,352161.0
06095,2022,3,Diabetes Long-term Complications,112.7,312.0,351591.0
06095,2023,3,Diabetes Long-term Complications,126.7,354.0,351690.0
06095,2024,3,Diabetes Long-term Complications,113.3,354.0,357585.0
06097,2005,3,Diabetes Long-term Complications,77.3,274.0,358116.0
06097,2006,3,Diabetes Long-term Complications,71.6,256.0,358614.0
06097,2007,3,Diabetes Long-term Complications,71.5,259.0,361223.0
06097,2008,3,Diabetes Long-term Complications,75.3,279.0,366471.0
06097,2009,3,Diabetes Long-term Complications,61.6,233.0,372373.0
06097,2010,3,Diabetes Long-term Complications,72.9,282.0,377723.0
06097,2011,3,Diabetes Long-term Complications,77.6,306.0,381767.0
06097,2012,3,Diabetes Long-term Complications,52.8,212.0,375444.0
06097,2013,3,Diabetes Long-term Complications,57.3,235.0,380676.0
06097,2014,3,Diabetes Long-term Complications,45.7,187.0,383621.0
06097,2015,3,Diabetes Long-term Complications,55.2,177.0,289219.0
06097,2016,3,Diabetes Long-term Complications,61.6,185.0,401275.0
06097,2017,3,Diabetes Long-term Complications,69.5,211.0,402493.0
06097,2018,3,Diabetes Long-term Complications,91.2,277.0,399482.0
06097,2019,3,Diabetes Long-term Complications,89.6,273.0,396825.0
06097,2020,3,Diabetes Long-term Complications,84.6,257.0,393987.0
06097,2021,3,Diabetes Long-term Complications,86.8,265.0,392214.0
06097,2022,3,Diabetes Long-term Complications,82.9,254.0,392503.0
06097,2023,3,Diabetes Long-term Complications,111.1,373.0,391558.0
06097,2024,3,Diabetes Long-term Complications,96.1,359.0,395970.0
06099,2005,3,Diabetes Long-term Complications,129.8,406.0,351584.0
06099,2006,3,Diabetes Long-term Complications,141.5,449.0,355891.0
06099,2007,3,Diabetes Long-term Complications,134.0,431.0,358840.0
06099,2008,3,Diabetes Long-term Complications,139.6,456.0,360777.0
06099,2009,3,Diabetes Long-term Complications,136.7,454.0,363949.0
06099,2010,3,Diabetes Long-term Complications,120.2,407.0,368478.0
06099,2011,3,Diabetes Long-term Complications,139.9,482.0,372845.0
06099,2012,3,Diabetes Long-term Complications,137.5,480.0,362639.0
06099,2013,3,Diabetes Long-term Complications,150.3,535.0,367108.0
06099,2014,3,Diabetes Long-term Complications,130.1,472.0,381811.0
06099,2015,3,Diabetes Long-term Complications,144.2,401.0,278069.0
06099,2016,3,Diabetes Long-term Complications,121.2,424.0,391725.0
06099,2017,3,Diabetes Long-term Complications,147.9,525.0,396063.0
06099,2018,3,Diabetes Long-term Complications,147.2,529.0,399095.0
06099,2019,3,Diabetes Long-term Complications,150.8,547.0,401158.0
06099,2020,3,Diabetes Long-term Complications,130.3,478.0,404571.0
06099,2021,3,Diabetes Long-term Complications,147.5,543.0,405579.0
06099,2022,3,Diabetes Long-term Complications,141.3,521.0,405382.0
06099,2023,3,Diabetes Long-term Complications,145.5,600.0,405599.0
06099,2024,3,Diabetes Long-term Complications,140.8,633.0,412240.0
06101,2005,3,Diabetes Long-term Complications,88.2,53.0,64008.0
06101,2006,3,Diabetes Long-term Complications,106.9,66.0,65772.0
06101,2007,3,Diabetes Long-term Complications,101.5,64.0,67100.0
06101,2008,3,Diabetes Long-term Complications,136.2,88.0,67885.0
06101,2009,3,Diabetes Long-term Complications,147.8,97.0,68389.0
06101,2010,3,Diabetes Long-term Complications,89.8,60.0,68807.0
06101,2011,3,Diabetes Long-term Complications,104.9,71.0,69305.0
06101,2012,3,Diabetes Long-term Complications,96.6,66.0,68806.0
06101,2013,3,Diabetes Long-term Complications,107.8,75.0,69609.0
06101,2014,3,Diabetes Long-term Complications,128.4,92.0,72717.0
06101,2015,3,Diabetes Long-term Complications,103.8,56.0,52739.0
06101,2016,3,Diabetes Long-term Complications,113.9,72.0,70467.0
06101,2017,3,Diabetes Long-term Complications,130.1,83.0,71036.0
06101,2018,3,Diabetes Long-term Complications,133.6,86.0,71394.0
06101,2019,3,Diabetes Long-term Complications,109.0,71.0,71989.0
06101,2020,3,Diabetes Long-term Complications,66.8,45.0,74112.0
06101,2021,3,Diabetes Long-term Complications,95.0,64.0,74020.0
06101,2022,3,Diabetes Long-term Complications,124.6,84.0,73900.0
06101,2023,3,Diabetes Long-term Complications,104.9,95.0,73657.0
06101,2024,3,Diabetes Long-term Complications,119.7,97.0,74387.0
06103,2005,3,Diabetes Long-term Complications,103.0,49.0,44895.0
06103,2006,3,Diabetes Long-term Complications,82.8,40.0,45563.0
06103,2007,3,Diabetes Long-term Complications,87.5,43.0,46078.0
06103,2008,3,Diabetes Long-term Complications,82.6,41.0,46523.0
06103,2009,3,Diabetes Long-term Complications,71.7,36.0,46816.0
06103,2010,3,Diabetes Long-term Complications,74.1,38.0,47599.0
06103,2011,3,Diabetes Long-term Complications,82.6,43.0,47875.0
06103,2012,3,Diabetes Long-term Complications,70.6,37.0,48301.0
06103,2013,3,Diabetes Long-term Complications,92.6,49.0,48413.0
06103,2014,3,Diabetes Long-term Complications,66.4,36.0,49807.0
06103,2015,3,Diabetes Long-term Complications,76.7,31.0,36662.0
06103,2016,3,Diabetes Long-term Complications,48.8,25.0,48263.0
06103,2017,3,Diabetes Long-term Complications,73.5,38.0,48526.0
06103,2018,3,Diabetes Long-term Complications,119.6,62.0,48597.0
06103,2019,3,Diabetes Long-term Complications,98.0,52.0,49689.0
06103,2020,3,Diabetes Long-term Complications,89.5,48.0,50073.0
06103,2021,3,Diabetes Long-term Complications,93.6,50.0,49901.0
06103,2022,3,Diabetes Long-term Complications,77.1,41.0,49780.0
06103,2023,3,Diabetes Long-term Complications,78.1,52.0,49286.0
06103,2024,3,Diabetes Long-term Complications,73.3,46.0,49038.0
06105,2005,3,Diabetes Long-term Complications,47.9,6.0,10730.0
06105,2006,3,Diabetes Long-term Complications,84.7,11.0,10964.0
06105,2007,3,Diabetes Long-term Complications,45.4,6.0,11018.0
06105,2008,3,Diabetes Long-term Complications,37.1,5.0,11094.0
06105,2009,3,Diabetes Long-term Complications,94.8,13.0,11212.0
06105,2010,3,Diabetes Long-term Complications,64.7,9.0,11321.0
06105,2011,3,Diabetes Long-term Complications,92.6,13.0,11284.0
06105,2012,3,Diabetes Long-term Complications,105.1,15.0,13009.0
06105,2013,3,Diabetes Long-term Complications,76.8,11.0,12954.0
06105,2014,3,Diabetes Long-term Complications,20.3,3.0,12540.0
06105,2015,3,Diabetes Long-term Complications,73.8,8.0,10219.0
06105,2016,3,Diabetes Long-term Complications,35.3,7.0,10653.0
06105,2017,3,Diabetes Long-term Complications,55.8,11.0,10553.0
06105,2018,3,Diabetes Long-term Complications,25.5,5.0,10433.0
06105,2019,3,Diabetes Long-term Complications,15.6,3.0,10223.0
06105,2020,3,Diabetes Long-term Complications,19.9,5.0,13250.0
06105,2021,3,Diabetes Long-term Complications,12.0,3.0,13230.0
06105,2022,3,Diabetes Long-term Complications,32.3,8.0,13039.0
06105,2023,3,Diabetes Long-term Complications,31.1,8.0,12928.0
06105,2024,3,Diabetes Long-term Complications,46.4,10.0,12958.0
06107,2005,3,Diabetes Long-term Complications,128.9,306.0,274190.0
06107,2006,3,Diabetes Long-term Complications,123.6,299.0,279155.0
06107,2007,3,Diabetes Long-term Complications,115.3,285.0,284348.0
06107,2008,3,Diabetes Long-term Complications,138.9,351.0,289358.0
06107,2009,3,Diabetes Long-term Complications,139.7,361.0,294800.0
06107,2010,3,Diabetes Long-term Complications,142.3,376.0,299782.0
06107,2011,3,Diabetes Long-term Complications,128.6,346.0,304563.0
06107,2012,3,Diabetes Long-term Complications,141.8,385.0,294333.0
06107,2013,3,Diabetes Long-term Complications,129.9,358.0,297733.0
06107,2014,3,Diabetes Long-term Complications,119.3,338.0,312899.0
06107,2015,3,Diabetes Long-term Complications,137.1,293.0,224331.0
06107,2016,3,Diabetes Long-term Complications,91.7,300.0,315330.0
06107,2017,3,Diabetes Long-term Complications,111.1,369.0,318475.0
06107,2018,3,Diabetes Long-term Complications,95.8,322.0,321447.0
06107,2019,3,Diabetes Long-term Complications,96.8,329.0,323743.0
06107,2020,3,Diabetes Long-term Complications,94.2,327.0,330496.0
06107,2021,3,Diabetes Long-term Complications,118.8,417.0,334290.0
06107,2022,3,Diabetes Long-term Complications,140.7,498.0,336253.0
06107,2023,3,Diabetes Long-term Complications,119.0,534.0,338551.0
06107,2024,3,Diabetes Long-term Complications,153.6,580.0,343465.0
06109,2005,3,Diabetes Long-term Complications,65.1,34.0,46037.0
06109,2006,3,Diabetes Long-term Complications,102.4,54.0,46178.0
06109,2007,3,Diabetes Long-term Complications,82.8,44.0,46095.0
06109,2008,3,Diabetes Long-term Complications,81.9,44.0,46161.0
06109,2009,3,Diabetes Long-term Complications,55.6,30.0,45938.0
06109,2010,3,Diabetes Long-term Complications,75.9,41.0,45625.0
06109,2011,3,Diabetes Long-term Complications,79.1,43.0,45626.0
06109,2012,3,Diabetes Long-term Complications,94.7,51.0,45848.0
06109,2013,3,Diabetes Long-term Complications,86.6,47.0,45813.0
06109,2014,3,Diabetes Long-term Complications,82.5,46.0,46483.0
06109,2015,3,Diabetes Long-term Complications,68.5,28.0,34447.0
06109,2016,3,Diabetes Long-term Complications,85.2,46.0,44851.0
06109,2017,3,Diabetes Long-term Complications,57.2,31.0,45006.0
06109,2018,3,Diabetes Long-term Complications,55.0,30.0,45164.0
06109,2019,3,Diabetes Long-term Complications,56.6,31.0,45172.0
06109,2020,3,Diabetes Long-term Complications,44.8,25.0,45879.0
06109,2021,3,Diabetes Long-term Complications,59.5,33.0,45585.0
06109,2022,3,Diabetes Long-term Complications,87.3,48.0,45145.0
06109,2023,3,Diabetes Long-term Complications,74.4,40.0,44852.0
06109,2024,3,Diabetes Long-term Complications,102.0,58.0,44661.0
06111,2005,3,Diabetes Long-term Complications,74.8,402.0,579683.0
06111,2006,3,Diabetes Long-term Complications,81.7,446.0,584984.0
06111,2007,3,Diabetes Long-term Complications,81.5,451.0,588179.0
06111,2008,3,Diabetes Long-term Complications,81.7,461.0,594902.0
06111,2009,3,Diabetes Long-term Complications,81.1,468.0,603759.0
06111,2010,3,Diabetes Long-term Complications,92.7,547.0,613523.0
06111,2011,3,Diabetes Long-term Complications,78.7,474.0,621646.0
06111,2012,3,Diabetes Long-term Complications,78.3,478.0,604609.0
06111,2013,3,Diabetes Long-term Complications,70.0,436.0,611966.0
06111,2014,3,Diabetes Long-term Complications,71.2,449.0,627517.0
06111,2015,3,Diabetes Long-term Complications,85.0,413.0,462309.0
06111,2016,3,Diabetes Long-term Complications,81.7,404.0,647104.0
06111,2017,3,Diabetes Long-term Complications,102.7,515.0,650997.0
06111,2018,3,Diabetes Long-term Complications,101.8,516.0,653163.0
06111,2019,3,Diabetes Long-term Complications,115.1,589.0,653665.0
06111,2020,3,Diabetes Long-term Complications,95.6,493.0,654923.0
06111,2021,3,Diabetes Long-term Complications,115.8,602.0,655109.0
06111,2022,3,Diabetes Long-term Complications,119.2,622.0,652677.0
06111,2023,3,Diabetes Long-term Complications,130.1,660.0,651461.0
06111,2024,3,Diabetes Long-term Complications,114.2,671.0,659010.0
06113,2005,3,Diabetes Long-term Complications,64.8,72.0,138697.0
06113,2006,3,Diabetes Long-term Complications,52.6,60.0,141734.0
06113,2007,3,Diabetes Long-term Complications,72.2,85.0,145666.0
06113,2008,3,Diabetes Long-term Complications,58.9,71.0,148222.0
06113,2009,3,Diabetes Long-term Complications,62.4,77.0,150584.0
06113,2010,3,Diabetes Long-term Complications,73.7,93.0,152061.0
06113,2011,3,Diabetes Long-term Complications,79.0,100.0,153893.0
06113,2012,3,Diabetes Long-term Complications,55.5,72.0,150107.0
06113,2013,3,Diabetes Long-term Complications,77.8,103.0,151676.0
06113,2014,3,Diabetes Long-term Complications,62.7,85.0,158797.0
06113,2015,3,Diabetes Long-term Complications,61.7,64.0,115361.0
06113,2016,3,Diabetes Long-term Complications,48.9,76.0,169317.0
06113,2017,3,Diabetes Long-term Complications,63.2,100.0,172088.0
06113,2018,3,Diabetes Long-term Complications,55.4,89.0,173764.0
06113,2019,3,Diabetes Long-term Complications,62.8,102.0,174265.0
06113,2020,3,Diabetes Long-term Complications,52.5,85.0,171746.0
06113,2021,3,Diabetes Long-term Complications,59.3,97.0,169217.0
06113,2022,3,Diabetes Long-term Complications,56.2,93.0,178722.0
06113,2023,3,Diabetes Long-term Complications,60.3,106.0,177405.0
06113,2024,3,Diabetes Long-term Complications,82.4,147.0,181959.0
06115,2005,3,Diabetes Long-term Complications,198.4,82.0,46675.0
06115,2006,3,Diabetes Long-term Complications,163.1,70.0,48823.0
06115,2007,3,Diabetes Long-term Complications,133.8,59.0,49805.0
06115,2008,3,Diabetes Long-term Complications,201.5,91.0,50676.0
06115,2009,3,Diabetes Long-term Complications,222.7,102.0,50775.0
06115,2010,3,Diabetes Long-term Complications,140.9,66.0,51396.0
06115,2011,3,Diabetes Long-term Complications,145.3,69.0,51791.0
06115,2012,3,Diabetes Long-term Complications,202.0,97.0,52301.0
06115,2013,3,Diabetes Long-term Complications,193.6,94.0,52770.0
06115,2014,3,Diabetes Long-term Complications,147.1,74.0,54942.0
06115,2015,3,Diabetes Long-term Complications,242.2,91.0,40517.0
06115,2016,3,Diabetes Long-term Complications,141.8,83.0,54335.0
06115,2017,3,Diabetes Long-term Complications,182.1,109.0,55421.0
06115,2018,3,Diabetes Long-term Complications,146.7,89.0,55951.0
06115,2019,3,Diabetes Long-term Complications,115.8,72.0,56969.0
06115,2020,3,Diabetes Long-term Complications,98.5,64.0,59766.0
06115,2021,3,Diabetes Long-term Complications,104.6,69.0,60767.0
06115,2022,3,Diabetes Long-term Complications,116.6,78.0,61597.0
06115,2023,3,Diabetes Long-term Complications,138.7,98.0,62561.0
06115,2024,3,Diabetes Long-term Complications,146.4,100.0,63794.0
06001,2005,5,COPD or Asthma in Older Adults (Age 40+),430.6,2436.0,623323.0
06001,2006,5,COPD or Asthma in Older Adults (Age 40+),402.1,2304.0,629884.0
06001,2007,5,COPD or Asthma in Older Adults (Age 40+),415.2,2430.0,638922.0
06001,2008,5,COPD or Asthma in Older Adults (Age 40+),449.8,2694.0,650883.0
06001,2009,5,COPD or Asthma in Older Adults (Age 40+),411.9,2534.0,665072.0
06001,2010,5,COPD or Asthma in Older Adults (Age 40+),428.1,2703.0,679206.0
06001,2011,5,COPD or Asthma in Older Adults (Age 40+),383.0,2487.0,693793.0
06001,2012,5,COPD or Asthma in Older Adults (Age 40+),335.6,2239.0,709160.0
06001,2013,5,COPD or Asthma in Older Adults (Age 40+),292.4,2008.0,723575.0
06001,2014,5,COPD or Asthma in Older Adults (Age 40+),296.5,2019.0,721792.0
06001,2015,5,COPD or Asthma in Older Adults (Age 40+),275.0,1500.0,567077.0
06001,2016,5,COPD or Asthma in Older Adults (Age 40+),403.9,1746.0,759150.0
06001,2017,5,COPD or Asthma in Older Adults (Age 40+),416.5,1834.0,766219.0
06001,2018,5,COPD or Asthma in Older Adults (Age 40+),323.7,1452.0,773434.0
06001,2019,5,COPD or Asthma in Older Adults (Age 40+),319.1,1453.0,777973.0
06001,2020,5,COPD or Asthma in Older Adults (Age 40+),183.7,849.0,792598.0
06001,2021,5,COPD or Asthma in Older Adults (Age 40+),161.0,751.0,793903.0
06001,2022,5,COPD or Asthma in Older Adults (Age 40+),193.1,911.0,794752.0
06001,2023,5,COPD or Asthma in Older Adults (Age 40+),165.8,1001.0,798638.0
06001,2024,5,COPD or Asthma in Older Adults (Age 40+),144.3,956.0,813486.0
06003,2005,5,COPD or Asthma in Older Adults (Age 40+),165.3,,
06003,2006,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,706.0
06003,2007,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,729.0
06003,2008,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,712.0
06003,2009,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,712.0
06003,2010,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,672.0
06003,2011,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,680.0
06003,2012,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,679.0
06003,2013,5,COPD or Asthma in Older Adults (Age 40+),139.4,,
06003,2014,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,720.0
06003,2015,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,540.0
06003,2016,5,COPD or Asthma in Older Adults (Age 40+),169.8,,
06003,2017,5,COPD or Asthma in Older Adults (Age 40+),164.4,,
06003,2018,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,658.0
06003,2019,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,651.0
06003,2020,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,688.0
06003,2021,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,701.0
06003,2022,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,669.0
06003,2023,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,676.0
06003,2024,5,COPD or Asthma in Older Adults (Age 40+),0.0,0.0,657.0
06005,2005,5,COPD or Asthma in Older Adults (Age 40+),309.1,71.0,22349.0
06005,2006,5,COPD or Asthma in Older Adults (Age 40+),273.7,64.0,22756.0
06005,2007,5,COPD or Asthma in Older Adults (Age 40+),333.8,80.0,23159.0
06005,2008,5,COPD or Asthma in Older Adults (Age 40+),386.8,94.0,23179.0
06005,2009,5,COPD or Asthma in Older Adults (Age 40+),266.4,66.0,23419.0
06005,2010,5,COPD or Asthma in Older Adults (Age 40+),374.2,94.0,23486.0
